Epiyear,Epiweek,Start,End,Cholera,Paratyphoid,Typhoid,Acute Viral Hepatitis A,Acute Viral Hepatitis E,Poliomyelitis,Plague,Yellow Fever,Dengue,DHF,Malaria,Chikungunya,HFMD,Diphtheria,Measles,Mumps,Rubella,SARS,Nipah,Acute Viral hepatitis B,Encephalitis,Legionellosis,Campylobacter enteritis,Acute Viral hepatitis C,Leptospirosis,Melioidosis,Meningococcal Infection,Pertussis,Pneumococcal Disease (invasive),Haemophilus influenzae type b,Salmonellosis(non-enteric fevers),Avian Influenza,Zika,Ebola Virus Disease,Japanese Encephalitis,Tetanus,Botulism,Murine Typhus,Acute Upper Respiratory Tract infections,Acute Conjunctivitis,Acute Diarrhoea,Chickenpox
2012,1,2012-01-01T00:00:00Z,2012-01-07T00:00:00Z,0,1,6,1,3,0,0,0,74,0,1,0,326,0,2,11,1,0,0,0,0,0,6,0,NA,0,0,2,3,0,26,0,NA,NA,NA,NA,NA,NA,2932.222222222222,119.77777777777777,490.8888888888889,18
2012,2,2012-01-08T00:00:00Z,2012-01-14T00:00:00Z,0,1,3,2,0,0,0,0,64,2,2,1,346,0,1,10,2,0,0,0,0,0,7,0,NA,1,0,0,3,0,24,0,NA,NA,NA,NA,NA,NA,3188.7272727272725,113.81818181818181,575.0909090909091,19.09090909090909
2012,3,2012-01-15T00:00:00Z,2012-01-21T00:00:00Z,0,1,5,3,0,0,0,0,60,1,2,1,463,0,2,15,4,0,0,0,3,0,9,0,NA,1,0,5,3,0,21,0,NA,NA,NA,NA,NA,NA,3184.5454545454545,106,538.9090909090909,16.363636363636363
2012,4,2012-01-22T00:00:00Z,2012-01-28T00:00:00Z,0,1,1,3,2,0,0,0,50,2,3,0,372,0,0,8,2,0,0,1,1,1,8,0,NA,1,0,0,2,0,12,0,NA,NA,NA,NA,NA,NA,4000.5714285714284,118,614.5714285714286,24.285714285714285
2012,5,2012-01-29T00:00:00Z,2012-02-04T00:00:00Z,0,3,5,2,0,0,0,0,84,1,1,0,444,0,2,12,0,0,0,1,0,0,8,0,NA,0,0,1,5,0,37,0,NA,NA,NA,NA,NA,NA,3355.818181818182,109.63636363636364,558.5454545454545,17.636363636363637
2012,6,2012-02-05T00:00:00Z,2012-02-11T00:00:00Z,0,2,0,0,4,0,0,0,87,0,2,0,683,0,4,12,2,0,0,1,2,1,5,0,NA,1,0,0,4,0,40,0,NA,NA,NA,NA,NA,NA,3357.6363636363635,111.0909090909091,556.9090909090909,20
2012,7,2012-02-12T00:00:00Z,2012-02-18T00:00:00Z,0,1,2,0,2,0,0,0,65,0,1,0,810,0,1,12,4,0,0,0,0,0,8,0,NA,0,0,0,3,0,29,0,NA,NA,NA,NA,NA,NA,3033.090909090909,105.0909090909091,529.2727272727273,18.545454545454547
2012,8,2012-02-19T00:00:00Z,2012-02-25T00:00:00Z,0,4,3,0,3,0,0,0,50,1,0,1,989,0,2,18,0,0,0,0,0,0,8,0,NA,1,0,0,3,0,12,0,NA,NA,NA,NA,NA,NA,2953.4545454545455,102,512.7272727272727,20.727272727272727
2012,9,2012-02-26T00:00:00Z,2012-03-03T00:00:00Z,0,4,1,2,0,0,0,0,55,0,0,1,1115,0,1,10,2,0,0,2,0,1,6,0,NA,1,0,3,2,0,27,0,NA,NA,NA,NA,NA,NA,2854.7272727272725,104.54545454545455,504.54545454545456,16.90909090909091
2012,10,2012-03-04T00:00:00Z,2012-03-10T00:00:00Z,0,2,1,2,3,0,0,0,45,1,4,2,1139,0,0,16,0,0,0,3,1,1,12,1,NA,0,0,0,9,0,28,0,NA,NA,NA,NA,NA,NA,2868.3636363636365,95.45454545454545,488.3636363636364,19.454545454545453
2012,11,2012-03-11T00:00:00Z,2012-03-17T00:00:00Z,0,2,1,1,2,0,0,0,64,0,2,0,1011,0,1,8,1,0,0,0,1,1,10,0,NA,1,0,0,2,0,36,0,NA,NA,NA,NA,NA,NA,2615.4545454545455,102.72727272727273,431.6363636363636,15.272727272727273
2012,12,2012-03-18T00:00:00Z,2012-03-24T00:00:00Z,0,1,1,0,2,0,0,0,72,1,2,0,1018,0,1,11,0,0,0,1,2,1,5,0,NA,0,0,3,3,0,26,0,NA,NA,NA,NA,NA,NA,2803.4545454545455,111.63636363636364,507.45454545454544,21.272727272727273
2012,13,2012-03-25T00:00:00Z,2012-03-31T00:00:00Z,0,0,2,1,2,0,0,0,48,0,4,0,1017,0,0,15,2,0,0,2,0,2,14,0,NA,0,0,1,0,0,27,0,NA,NA,NA,NA,NA,NA,2710.909090909091,106,476.72727272727275,17.09090909090909
2012,14,2012-04-01T00:00:00Z,2012-04-07T00:00:00Z,0,0,1,0,2,0,0,0,52,0,2,0,952,0,0,6,2,0,0,0,0,0,2,0,NA,0,0,1,1,0,27,0,NA,NA,NA,NA,NA,NA,2935.3333333333335,109.55555555555556,485.55555555555554,20.444444444444443
2012,15,2012-04-08T00:00:00Z,2012-04-14T00:00:00Z,0,2,2,0,0,0,0,0,81,1,2,1,1167,0,0,13,2,0,0,0,0,2,12,0,NA,1,0,0,1,0,25,0,NA,NA,NA,NA,NA,NA,3098.181818181818,98.18181818181819,487.45454545454544,18
2012,16,2012-04-15T00:00:00Z,2012-04-21T00:00:00Z,0,0,0,4,2,0,0,0,77,0,4,1,1387,0,0,15,2,0,0,0,0,1,6,0,NA,1,0,0,2,0,36,0,NA,NA,NA,NA,NA,NA,3055.6363636363635,114,501.6363636363636,18.90909090909091
2012,17,2012-04-22T00:00:00Z,2012-04-28T00:00:00Z,0,2,1,1,1,0,0,0,64,0,2,0,1581,0,1,13,3,0,0,0,1,0,14,0,NA,1,0,0,7,0,27,0,NA,NA,NA,NA,NA,NA,3021.6363636363635,107.63636363636364,477.6363636363636,20.727272727272727
2012,18,2012-04-29T00:00:00Z,2012-05-05T00:00:00Z,0,1,3,0,3,0,0,0,86,2,2,0,1462,0,1,13,2,0,0,3,0,0,2,0,NA,1,0,0,3,0,21,0,NA,NA,NA,NA,NA,NA,3090,105.75,536.5,25.75
2012,19,2012-05-06T00:00:00Z,2012-05-12T00:00:00Z,0,0,2,1,5,0,0,0,96,1,1,1,1607,0,1,19,2,0,0,0,0,0,12,0,NA,0,0,0,1,0,34,0,NA,NA,NA,NA,NA,NA,3099.818181818182,101.27272727272727,488.1818181818182,21.272727272727273
2012,20,2012-05-13T00:00:00Z,2012-05-19T00:00:00Z,0,3,2,2,4,0,0,0,80,0,2,0,1682,0,0,11,0,0,0,1,0,0,7,0,NA,2,0,1,2,0,28,0,NA,NA,NA,NA,NA,NA,3167.2727272727275,116.9090909090909,480.54545454545456,26
2012,21,2012-05-20T00:00:00Z,2012-05-26T00:00:00Z,1,0,3,2,2,0,0,0,80,0,1,0,1458,0,0,10,1,0,0,1,0,0,6,0,NA,0,0,0,3,0,32,0,NA,NA,NA,NA,NA,NA,2982.181818181818,94.72727272727273,454,20.727272727272727
2012,22,2012-05-27T00:00:00Z,2012-06-02T00:00:00Z,0,1,1,3,2,0,0,0,81,0,2,0,1105,0,1,5,1,0,0,3,0,1,7,0,NA,1,0,1,3,0,30,0,NA,NA,NA,NA,NA,NA,2719.090909090909,91.45454545454545,427.8181818181818,19.454545454545453
2012,23,2012-06-03T00:00:00Z,2012-06-09T00:00:00Z,0,1,2,2,0,0,0,0,99,1,3,0,981,0,0,9,1,0,0,2,0,0,7,0,NA,0,0,1,2,0,37,0,NA,NA,NA,NA,NA,NA,2550.181818181818,93.45454545454545,404.1818181818182,14.545454545454545
2012,24,2012-06-10T00:00:00Z,2012-06-16T00:00:00Z,0,0,2,2,3,0,0,0,87,1,3,0,906,0,1,11,1,0,0,0,0,2,5,0,NA,1,0,0,6,0,27,0,NA,NA,NA,NA,NA,NA,2494.5454545454545,91.45454545454545,416,14.363636363636363
2012,25,2012-06-17T00:00:00Z,2012-06-23T00:00:00Z,0,4,2,2,0,0,0,0,128,1,5,0,794,0,1,7,0,0,0,0,1,1,11,0,NA,0,0,1,4,0,32,0,NA,NA,NA,NA,NA,NA,2381.2727272727275,84,398.72727272727275,19.636363636363637
2012,26,2012-06-24T00:00:00Z,2012-06-30T00:00:00Z,0,3,1,0,2,0,0,0,151,0,7,0,728,0,0,11,2,0,0,1,0,0,4,0,NA,0,0,0,2,0,23,0,NA,NA,NA,NA,NA,NA,2471.2727272727275,100.9090909090909,468.1818181818182,19.636363636363637
2012,27,2012-07-01T00:00:00Z,2012-07-07T00:00:00Z,0,3,3,3,4,0,0,0,140,0,4,0,686,0,1,8,1,0,0,1,0,0,9,0,NA,0,0,1,6,0,27,0,NA,NA,NA,NA,NA,NA,2597.090909090909,95.45454545454545,497.6363636363636,21.454545454545453
2012,28,2012-07-08T00:00:00Z,2012-07-14T00:00:00Z,1,1,0,2,5,0,0,0,131,1,6,0,681,0,0,12,5,0,0,1,0,0,10,0,NA,0,0,1,2,1,17,0,NA,NA,NA,NA,NA,NA,2949.2727272727275,102.54545454545455,547.0909090909091,16.181818181818183
2012,29,2012-07-15T00:00:00Z,2012-07-21T00:00:00Z,0,1,2,4,4,0,0,0,124,1,9,0,754,0,1,9,0,0,0,1,0,1,4,0,NA,0,0,0,3,0,25,0,NA,NA,NA,NA,NA,NA,3168.181818181818,97.81818181818181,544.9090909090909,15.090909090909092
2012,30,2012-07-22T00:00:00Z,2012-07-28T00:00:00Z,0,1,0,2,0,0,0,0,110,0,2,0,868,0,0,7,1,0,0,0,0,2,11,0,NA,0,0,0,4,0,28,0,NA,NA,NA,NA,NA,NA,3214.3636363636365,96.9090909090909,564.9090909090909,18.363636363636363
2012,31,2012-07-29T00:00:00Z,2012-08-04T00:00:00Z,0,1,0,4,1,0,0,0,94,0,5,0,748,0,0,11,0,0,0,0,0,1,7,0,NA,0,0,0,2,0,39,0,NA,NA,NA,NA,NA,NA,2979.6363636363635,100.54545454545455,575.8181818181819,16.363636363636363
2012,32,2012-08-05T00:00:00Z,2012-08-11T00:00:00Z,0,0,1,3,0,0,0,0,127,0,4,0,628,0,1,11,1,0,0,2,0,2,1,0,NA,0,0,0,6,0,28,0,NA,NA,NA,NA,NA,NA,2857.1111111111113,108.22222222222223,538.6666666666666,16.444444444444443
2012,33,2012-08-12T00:00:00Z,2012-08-18T00:00:00Z,0,1,3,4,5,0,0,0,115,0,4,0,573,0,0,7,2,0,0,1,0,0,10,0,NA,2,0,0,4,0,33,0,NA,NA,NA,NA,NA,NA,2650,95.45454545454545,539.0909090909091,13.454545454545455
2012,34,2012-08-19T00:00:00Z,2012-08-25T00:00:00Z,0,2,1,2,1,0,0,0,92,0,4,0,497,0,1,15,0,0,0,1,1,0,7,0,NA,2,0,1,3,0,25,0,NA,NA,NA,NA,NA,NA,2669.3333333333335,108.88888888888889,604.4444444444445,18.88888888888889
2012,35,2012-08-26T00:00:00Z,2012-09-01T00:00:00Z,0,2,1,3,0,0,0,0,102,0,1,0,501,0,1,13,3,0,0,2,0,0,11,0,NA,0,0,0,5,0,42,0,NA,NA,NA,NA,NA,NA,2533.090909090909,93.63636363636364,511.6363636363636,11.090909090909092
2012,36,2012-09-02T00:00:00Z,2012-09-08T00:00:00Z,0,1,0,3,1,0,0,0,75,1,1,0,540,0,0,7,0,0,0,1,0,0,9,0,NA,2,0,0,0,0,28,0,NA,NA,NA,NA,NA,NA,2342.7272727272725,91.27272727272727,400.3636363636364,14
2012,37,2012-09-09T00:00:00Z,2012-09-15T00:00:00Z,0,0,2,3,7,0,0,0,73,1,1,0,567,0,0,10,0,0,0,1,0,1,13,0,NA,0,0,0,3,0,38,0,NA,NA,NA,NA,NA,NA,2618.7272727272725,102.72727272727273,496.72727272727275,13.272727272727273
2012,38,2012-09-16T00:00:00Z,2012-09-22T00:00:00Z,0,0,1,5,2,0,0,0,72,0,5,0,582,0,1,9,0,0,0,4,2,2,15,0,NA,1,0,0,4,0,37,0,NA,NA,NA,NA,NA,NA,2578.7272727272725,91.63636363636364,499.6363636363636,13.090909090909092
2012,39,2012-09-23T00:00:00Z,2012-09-29T00:00:00Z,0,1,0,4,2,0,0,0,99,1,4,0,482,0,2,7,1,0,0,1,2,0,10,0,NA,1,0,0,3,0,35,0,NA,NA,NA,NA,NA,NA,2516.5454545454545,92.18181818181819,498.1818181818182,14.545454545454545
2012,40,2012-09-30T00:00:00Z,2012-10-06T00:00:00Z,0,0,2,1,2,0,0,0,103,1,3,1,437,0,0,10,0,0,0,0,2,0,14,1,NA,2,0,0,4,0,31,0,NA,NA,NA,NA,NA,NA,2575.2727272727275,87.63636363636364,520.3636363636364,12.545454545454545
2012,41,2012-10-07T00:00:00Z,2012-10-13T00:00:00Z,0,0,1,4,2,0,0,0,122,1,3,1,376,0,0,7,0,0,0,2,1,0,12,0,NA,0,0,0,2,0,23,0,NA,NA,NA,NA,NA,NA,2637.818181818182,87.45454545454545,494,13.636363636363637
2012,42,2012-10-14T00:00:00Z,2012-10-20T00:00:00Z,0,1,1,1,1,0,0,0,105,0,5,2,341,0,0,5,1,0,0,3,0,0,10,0,NA,1,0,0,2,0,24,0,NA,NA,NA,NA,NA,NA,2694.5454545454545,87.81818181818181,506.90909090909093,12.909090909090908
2012,43,2012-10-21T00:00:00Z,2012-10-27T00:00:00Z,0,0,1,3,1,0,0,0,84,0,5,1,325,0,0,7,2,0,0,1,1,0,12,0,NA,2,0,0,2,0,26,0,NA,NA,NA,NA,NA,NA,2768.222222222222,89.77777777777777,521.7777777777778,13.333333333333334
2012,44,2012-10-28T00:00:00Z,2012-11-03T00:00:00Z,0,0,0,2,1,0,0,0,104,0,1,1,265,0,2,11,2,0,0,1,1,0,13,0,NA,0,0,0,7,0,27,0,NA,NA,NA,NA,NA,NA,2604.5454545454545,100.36363636363636,486.1818181818182,14.545454545454545
2012,45,2012-11-04T00:00:00Z,2012-11-10T00:00:00Z,0,0,3,3,3,0,0,0,99,1,1,0,237,0,3,11,2,0,0,0,0,0,10,0,NA,0,0,0,3,0,33,0,NA,NA,NA,NA,NA,NA,2577.6363636363635,89.45454545454545,476.54545454545456,11.454545454545455
2012,46,2012-11-11T00:00:00Z,2012-11-17T00:00:00Z,0,0,0,2,1,0,0,0,87,1,1,1,238,0,1,5,1,0,0,0,1,0,5,0,NA,0,0,1,1,0,32,0,NA,NA,NA,NA,NA,NA,2580.8888888888887,90.66666666666667,538.2222222222222,13.555555555555555
2012,47,2012-11-18T00:00:00Z,2012-11-24T00:00:00Z,0,0,0,2,2,0,0,0,99,1,1,0,283,0,1,6,0,0,0,1,1,5,8,0,NA,2,0,0,3,0,24,0,NA,NA,NA,NA,NA,NA,2504.181818181818,98.9090909090909,498.90909090909093,11.454545454545455
2012,48,2012-11-25T00:00:00Z,2012-12-01T00:00:00Z,0,0,2,5,5,0,0,0,80,0,3,0,219,0,0,13,1,0,0,5,0,1,9,0,NA,0,0,0,6,0,35,0,NA,NA,NA,NA,NA,NA,2541.6363636363635,92.9090909090909,483.6363636363636,8.727272727272727
2012,49,2012-12-02T00:00:00Z,2012-12-08T00:00:00Z,0,1,2,0,0,0,0,0,78,0,3,3,217,0,0,7,2,0,0,1,0,0,9,0,NA,0,0,0,2,0,35,0,NA,NA,NA,NA,NA,NA,2680.7272727272725,98.9090909090909,481.45454545454544,10.363636363636363
2012,50,2012-12-09T00:00:00Z,2012-12-15T00:00:00Z,0,1,2,1,1,0,0,0,104,1,2,0,198,0,0,7,0,0,0,2,0,0,11,0,NA,1,0,0,3,0,23,0,NA,NA,NA,NA,NA,NA,2604.3636363636365,93.63636363636364,469.09090909090907,10.363636363636363
2012,51,2012-12-16T00:00:00Z,2012-12-22T00:00:00Z,0,0,3,1,3,0,0,0,92,2,0,3,185,0,0,2,0,0,0,2,3,1,9,0,NA,0,0,0,3,0,34,0,NA,NA,NA,NA,NA,NA,2497.2727272727275,103.0909090909091,418.90909090909093,11.818181818181818
2012,52,2012-12-23T00:00:00Z,2012-12-29T00:00:00Z,0,0,0,5,1,0,0,0,111,1,5,0,154,0,0,3,0,0,0,2,0,0,3,0,NA,0,0,0,1,0,26,0,NA,NA,NA,NA,NA,NA,2812,112.75,473.25,13.5
2013,1,2012-12-30T00:00:00Z,2013-01-05T00:00:00Z,0,0,1,4,3,0,0,0,132,2,1,0,148,0,0,10,0,0,0,0,1,0,13,0,NA,4,0,1,7,0,26,0,NA,NA,NA,NA,NA,NA,3022,129.5,540.75,18.5
2013,2,2013-01-06T00:00:00Z,2013-01-12T00:00:00Z,0,1,3,1,3,0,0,0,204,1,1,1,191,0,1,13,1,0,0,0,2,1,15,0,NA,0,0,0,2,0,26,0,NA,NA,NA,NA,NA,NA,3119.818181818182,109.63636363636364,595.6363636363636,12
2013,3,2013-01-13T00:00:00Z,2013-01-19T00:00:00Z,0,2,4,2,0,0,0,0,219,0,1,1,171,0,0,14,1,0,0,1,1,0,5,0,NA,2,0,1,4,0,26,0,NA,NA,NA,NA,NA,NA,3132.909090909091,114.18181818181819,568.7272727272727,17.454545454545453
2013,4,2013-01-20T00:00:00Z,2013-01-26T00:00:00Z,0,3,4,0,1,0,0,0,264,3,0,1,172,0,0,13,2,0,0,1,1,2,5,0,NA,1,0,2,1,0,32,0,NA,NA,NA,NA,NA,NA,3190.3636363636365,102,543.4545454545455,14.363636363636363
2013,5,2013-01-27T00:00:00Z,2013-02-02T00:00:00Z,0,1,1,2,1,0,0,0,292,1,0,0,185,0,0,11,1,0,0,1,1,0,7,0,NA,0,0,0,5,0,30,0,NA,NA,NA,NA,NA,NA,3035.818181818182,102.18181818181819,501.8181818181818,17.272727272727273
2013,6,2013-02-03T00:00:00Z,2013-02-09T00:00:00Z,0,0,2,6,1,0,0,0,322,0,2,2,164,0,0,9,1,0,0,1,1,0,9,0,NA,1,1,0,2,0,28,0,NA,NA,NA,NA,NA,NA,2598.7272727272725,94,475.45454545454544,18.363636363636363
2013,7,2013-02-10T00:00:00Z,2013-02-16T00:00:00Z,0,1,2,1,1,0,0,0,246,1,0,0,181,0,0,3,2,0,0,0,1,0,5,0,NA,1,0,0,3,0,20,0,NA,NA,NA,NA,NA,NA,3032.8571428571427,104.57142857142857,572.5714285714286,21.428571428571427
2013,8,2013-02-17T00:00:00Z,2013-02-23T00:00:00Z,0,0,1,1,2,0,0,0,294,2,1,0,265,0,0,8,1,0,0,1,2,0,13,0,NA,1,0,0,4,0,26,0,NA,NA,NA,NA,NA,NA,2941.6363636363635,114.72727272727273,510,15.454545454545455
2013,9,2013-02-24T00:00:00Z,2013-03-02T00:00:00Z,0,1,2,2,0,0,0,0,247,2,0,2,388,0,0,11,1,0,0,0,1,1,8,0,NA,0,0,0,1,0,32,0,NA,NA,NA,NA,NA,NA,2753.2727272727275,110,468.72727272727275,15.818181818181818
2013,10,2013-03-03T00:00:00Z,2013-03-09T00:00:00Z,0,0,1,0,2,0,0,0,272,1,1,14,478,0,0,10,2,0,0,0,1,0,7,0,NA,0,0,0,3,1,28,0,NA,NA,NA,NA,NA,NA,2712.909090909091,107.27272727272727,474.54545454545456,13.818181818181818
2013,11,2013-03-10T00:00:00Z,2013-03-16T00:00:00Z,0,0,1,1,3,0,0,0,307,1,2,1,465,0,0,9,0,0,0,0,0,1,7,0,NA,0,0,0,0,0,32,0,NA,NA,NA,NA,NA,NA,2499.818181818182,100.72727272727273,464.72727272727275,17.454545454545453
2013,12,2013-03-17T00:00:00Z,2013-03-23T00:00:00Z,0,0,0,1,1,0,0,0,305,2,1,3,351,0,0,11,0,0,0,2,0,0,4,0,NA,0,0,0,0,0,31,0,NA,NA,NA,NA,NA,NA,2148.181818181818,93.27272727272727,365.27272727272725,13.090909090909092
2013,13,2013-03-24T00:00:00Z,2013-03-30T00:00:00Z,0,0,4,5,1,0,0,0,314,2,1,3,350,0,0,9,1,0,0,4,0,0,1,0,NA,2,0,0,8,0,22,0,NA,NA,NA,NA,NA,NA,2342.6666666666665,118.44444444444444,456,18
2013,14,2013-03-31T00:00:00Z,2013-04-06T00:00:00Z,0,2,1,1,1,0,0,0,402,4,3,6,438,0,1,11,1,0,0,1,1,0,8,0,NA,3,0,0,2,0,39,0,NA,NA,NA,NA,NA,NA,2395.090909090909,105.63636363636364,454,14.727272727272727
2013,15,2013-04-07T00:00:00Z,2013-04-13T00:00:00Z,0,0,1,2,1,0,0,0,491,1,4,14,461,0,0,14,2,0,0,1,0,1,18,0,NA,0,0,0,1,0,32,0,NA,NA,NA,NA,NA,NA,2500.3636363636365,103.45454545454545,461.09090909090907,14
2013,16,2013-04-14T00:00:00Z,2013-04-20T00:00:00Z,0,0,1,1,1,0,0,0,505,4,4,35,504,0,1,17,2,0,0,1,3,0,13,0,NA,0,0,0,2,0,30,0,NA,NA,NA,NA,NA,NA,2687.818181818182,94.54545454545455,458.90909090909093,16.363636363636363
2013,17,2013-04-21T00:00:00Z,2013-04-27T00:00:00Z,0,1,1,4,2,0,0,0,536,2,2,24,572,0,0,15,0,0,0,1,0,0,7,0,NA,0,0,0,6,0,51,0,NA,NA,NA,NA,NA,NA,2699.4545454545455,94.9090909090909,443.8181818181818,13.454545454545455
2013,18,2013-04-28T00:00:00Z,2013-05-04T00:00:00Z,0,0,2,3,0,0,0,0,547,0,4,19,595,0,2,10,0,0,0,1,0,0,8,0,NA,0,0,0,6,0,25,0,NA,NA,NA,NA,NA,NA,2854,89.55555555555556,491.55555555555554,20.666666666666668
2013,19,2013-05-05T00:00:00Z,2013-05-11T00:00:00Z,0,0,2,3,0,0,0,0,556,2,5,29,627,0,2,11,1,0,0,4,0,1,5,0,NA,0,0,0,0,0,30,0,NA,NA,NA,NA,NA,NA,2747.2727272727275,91.0909090909091,478.3636363636364,14.363636363636363
2013,20,2013-05-12T00:00:00Z,2013-05-18T00:00:00Z,0,1,4,2,3,0,0,0,611,0,2,28,697,0,1,10,1,0,0,2,0,0,8,0,NA,1,0,0,11,1,45,0,NA,NA,NA,NA,NA,NA,2518.909090909091,89.63636363636364,451.8181818181818,18
2013,21,2013-05-19T00:00:00Z,2013-05-25T00:00:00Z,0,0,3,0,2,0,0,0,637,3,7,15,662,0,1,5,2,0,0,2,0,0,13,0,NA,0,0,0,2,0,27,0,NA,NA,NA,NA,NA,NA,2725.5555555555557,90,451.55555555555554,11.333333333333334
2013,22,2013-05-26T00:00:00Z,2013-06-01T00:00:00Z,0,1,1,0,1,0,0,0,742,4,1,31,774,0,0,10,0,0,0,2,1,0,4,0,NA,0,0,1,3,0,42,0,NA,NA,NA,NA,NA,NA,2733.4545454545455,84.72727272727273,459.8181818181818,12.545454545454545
2013,23,2013-06-02T00:00:00Z,2013-06-08T00:00:00Z,0,0,1,0,2,0,0,0,813,1,1,40,697,0,1,14,0,0,0,0,1,1,11,0,NA,1,0,0,3,0,51,0,NA,NA,NA,NA,NA,NA,2434.181818181818,75.63636363636364,403.27272727272725,8.909090909090908
2013,24,2013-06-09T00:00:00Z,2013-06-15T00:00:00Z,0,0,5,3,2,0,0,0,805,4,5,39,736,0,0,6,2,0,0,2,1,0,2,0,NA,0,0,0,3,1,32,0,NA,NA,NA,NA,NA,NA,2330,79.63636363636364,377.8181818181818,10
2013,25,2013-06-16T00:00:00Z,2013-06-22T00:00:00Z,0,0,1,0,4,0,0,0,838,4,0,45,581,0,0,10,1,0,0,0,0,0,6,0,NA,0,0,2,0,1,33,0,NA,NA,NA,NA,NA,NA,2754.7272727272725,104,317.45454545454544,12.909090909090908
2013,26,2013-06-23T00:00:00Z,2013-06-29T00:00:00Z,0,0,1,2,1,0,0,0,802,4,5,24,461,0,0,10,2,0,0,3,0,0,2,1,NA,3,0,0,4,1,32,0,NA,NA,NA,NA,NA,NA,2412.5454545454545,90.54545454545455,371.6363636363636,10.181818181818182
2013,27,2013-06-30T00:00:00Z,2013-07-06T00:00:00Z,0,0,3,4,0,0,0,0,676,2,1,26,441,0,0,16,1,0,0,2,0,0,7,0,NA,1,0,1,4,0,30,0,NA,NA,NA,NA,NA,NA,2368,88,501.27272727272725,14.181818181818182
2013,28,2013-07-07T00:00:00Z,2013-07-13T00:00:00Z,0,0,1,1,1,0,0,0,540,1,0,26,482,0,0,12,0,0,0,0,1,1,7,0,NA,0,0,0,2,1,44,0,NA,NA,NA,NA,NA,NA,2370.5454545454545,83.81818181818181,522.7272727272727,14.909090909090908
2013,29,2013-07-14T00:00:00Z,2013-07-20T00:00:00Z,0,0,3,0,1,0,0,0,389,1,7,16,578,0,0,16,1,0,0,1,2,0,10,0,NA,1,1,0,1,0,32,0,NA,NA,NA,NA,NA,NA,2542.909090909091,88.18181818181819,543.6363636363636,14.181818181818182
2013,30,2013-07-21T00:00:00Z,2013-07-27T00:00:00Z,0,0,2,2,0,0,0,0,305,1,3,20,590,0,1,7,2,0,0,1,1,1,8,1,NA,1,0,0,0,0,30,0,NA,NA,NA,NA,NA,NA,2423.090909090909,85.45454545454545,524.5454545454545,14.545454545454545
2013,31,2013-07-28T00:00:00Z,2013-08-03T00:00:00Z,0,0,1,1,1,0,0,0,288,1,1,22,659,0,1,17,1,0,0,2,1,0,8,0,NA,1,0,0,4,1,30,0,NA,NA,NA,NA,NA,NA,2475.6363636363635,91.45454545454545,543.8181818181819,20.181818181818183
2013,32,2013-08-04T00:00:00Z,2013-08-10T00:00:00Z,0,1,0,1,0,0,0,0,255,1,7,7,577,0,0,13,0,0,0,0,1,1,7,0,NA,1,0,1,2,0,18,0,NA,NA,NA,NA,NA,NA,2426,91.14285714285714,547.4285714285714,14.571428571428571
2013,33,2013-08-11T00:00:00Z,2013-08-17T00:00:00Z,0,0,1,2,2,0,0,0,378,0,5,26,743,0,0,9,1,0,0,1,1,1,3,0,NA,0,0,0,3,0,28,0,NA,NA,NA,NA,NA,NA,2699.818181818182,97.45454545454545,586.1818181818181,18.363636363636363
2013,34,2013-08-18T00:00:00Z,2013-08-24T00:00:00Z,0,0,1,0,0,0,0,0,338,3,3,15,798,0,2,9,1,0,0,1,2,0,13,0,NA,1,0,2,3,0,21,0,NA,NA,NA,NA,NA,NA,2565.4545454545455,99.81818181818181,546.9090909090909,22.181818181818183
2013,35,2013-08-25T00:00:00Z,2013-08-31T00:00:00Z,0,0,3,0,0,0,0,0,382,4,2,38,887,0,3,12,0,0,0,1,1,0,4,0,NA,0,0,0,4,0,37,0,NA,NA,NA,NA,NA,NA,2379.6363636363635,88,508.3636363636364,16.363636363636363
2013,36,2013-09-01T00:00:00Z,2013-09-07T00:00:00Z,0,0,2,2,0,0,0,0,449,3,0,42,860,0,1,8,0,0,0,0,1,1,3,0,NA,0,0,1,2,0,38,0,NA,NA,NA,NA,NA,NA,2261.818181818182,92.36363636363636,454.72727272727275,15.454545454545455
2013,37,2013-09-08T00:00:00Z,2013-09-14T00:00:00Z,0,1,3,0,0,0,0,0,337,2,3,39,960,0,2,4,0,0,0,1,0,1,8,0,NA,0,0,0,2,0,34,0,NA,NA,NA,NA,NA,NA,2210.7272727272725,84.36363636363636,453.8181818181818,14.727272727272727
2013,38,2013-09-15T00:00:00Z,2013-09-21T00:00:00Z,0,0,0,0,2,0,0,0,370,6,3,49,1062,0,0,7,1,0,0,0,0,1,11,0,NA,0,0,0,2,0,46,0,NA,NA,NA,NA,NA,NA,2373.090909090909,98.18181818181819,515.4545454545455,24.727272727272727
2013,39,2013-09-22T00:00:00Z,2013-09-28T00:00:00Z,0,0,0,2,0,0,0,0,402,4,5,32,1108,0,6,2,1,0,0,1,0,0,6,0,NA,1,0,2,1,0,53,0,NA,NA,NA,NA,NA,NA,2179.818181818182,91.45454545454545,490.1818181818182,20.363636363636363
2013,40,2013-09-29T00:00:00Z,2013-10-05T00:00:00Z,1,0,2,0,0,0,0,0,439,2,2,17,1077,0,0,4,2,0,0,2,0,0,5,0,NA,3,0,2,5,0,65,0,NA,NA,NA,NA,NA,NA,2300.7272727272725,81.81818181818181,472.1818181818182,21.454545454545453
