"Station","Epiyear","Epiweek","Date","Daily_Rainfall_Total_mm","Highest_30_Min_Rainfall_mm","Highest_60_Min_Rainfall_mm","Highest_120_Min_Rainfall_mm","Mean_Temperature_degC","Maximum_Temperature_degC","Minimum_Temperature_degC","Mean_Wind_Speed_kmh","Max_Wind_Speed_kmh"
"Ang Mo Kio",2016,42,2016-10-22,0,0,0,0,28.4,30.6,25.2,6.5,34.2
"Ang Mo Kio",2016,43,2016-10-23,0.2,0.2,0.2,0.2,28.5,32.2,26.3,3.6,19.4
"Ang Mo Kio",2016,43,2016-10-24,1.2,0.6,0.8,1,27.1,30.2,25.5,4.7,25.6
"Ang Mo Kio",2016,43,2016-10-25,36.6,22,29,31.4,26.9,31.8,22.7,5.4,30.2
"Ang Mo Kio",2016,43,2016-10-26,1.2,0.8,1.2,1.2,27.5,32.4,24.1,5,24.8
"Ang Mo Kio",2016,43,2016-10-27,17.4,7.2,8.2,8.4,25.5,30,23.2,4.3,24.5
"Ang Mo Kio",2016,43,2016-10-28,29.2,24.8,28.4,29.2,26.8,31.5,24.4,3.2,36.4
"Ang Mo Kio",2016,43,2016-10-29,2.4,0.8,0.8,1,26.8,30.1,24.5,5,36
"Ang Mo Kio",2016,44,2016-10-30,0.6,0.2,0.4,0.4,27.2,30.4,24.6,4.3,27.7
"Ang Mo Kio",2016,44,2016-10-31,0,0,0,0,28.7,32.5,25.4,5.4,25.2
"Ang Mo Kio",2016,44,2016-11-01,31.8,13.6,15.4,21.8,27,31.3,23.8,4.7,63.7
"Ang Mo Kio",2016,44,2016-11-02,4.8,2.8,4,4.4,27.1,31.3,22.8,5.4,36.7
"Ang Mo Kio",2016,44,2016-11-03,3,2.8,2.8,3,27.3,31.3,24.9,5.8,26.3
"Ang Mo Kio",2016,44,2016-11-04,0.2,0.2,0.2,0.2,28.1,31.8,25.9,5,24.1
"Ang Mo Kio",2016,44,2016-11-05,5,1.4,1.8,2.6,26.7,28.4,25.2,5.8,27
"Ang Mo Kio",2016,45,2016-11-06,0.4,0.4,0.4,0.4,28.5,32.1,25.1,5.4,24.5
"Ang Mo Kio",2016,45,2016-11-07,2.4,1,1.2,1.4,26.8,28.7,25.8,4,24.1
"Ang Mo Kio",2016,45,2016-11-08,0,0,0,0,29.2,34.3,24.9,4.7,23.4
"Ang Mo Kio",2016,45,2016-11-09,8.4,7.6,8.4,8.4,28.3,31.5,24.2,4.7,24.5
"Ang Mo Kio",2016,45,2016-11-10,20.4,19.2,20,20.2,27.7,32.6,24.1,4.7,26.6
"Ang Mo Kio",2016,45,2016-11-11,1,0.6,0.6,0.6,26.4,30.7,24.9,3.6,31.3
"Ang Mo Kio",2016,45,2016-11-12,25.4,15.8,17.4,23,27,32.3,24.8,3.6,31.3
"Ang Mo Kio",2016,46,2016-11-13,0,0,0,0,27.5,31.1,25.1,4,26.3
"Ang Mo Kio",2016,46,2016-11-14,41.2,17.8,28.2,36,25.2,27,22.8,4,36.7
"Ang Mo Kio",2016,46,2016-11-15,0.2,0.2,0.2,0.2,27.2,31.9,24.1,4.7,30.2
"Ang Mo Kio",2016,46,2016-11-16,18,11.8,12.8,17,26.6,29.9,23.1,4,35.3
"Ang Mo Kio",2016,46,2016-11-17,21.4,16.4,19.6,21,27.2,33.4,25.2,4,29.9
"Ang Mo Kio",2016,46,2016-11-18,0.8,0.4,0.6,0.8,27.3,33,25.3,3.6,34.9
"Ang Mo Kio",2016,46,2016-11-19,18.2,10.4,12.4,12.4,27.3,31.5,23.9,3.6,20.5
"Ang Mo Kio",2016,47,2016-11-20,4.2,3.2,4,4,27.8,31.3,25.9,4.3,25.6
"Ang Mo Kio",2016,47,2016-11-21,0,0,0,0,28.2,31.8,25.4,6.1,24.8
"Ang Mo Kio",2016,47,2016-11-22,0,0,0,0,27.6,29.1,25,4.7,24.1
"Ang Mo Kio",2016,47,2016-11-23,0.2,0.2,0.2,0.2,27.9,31.1,24.2,6.1,34.9
"Ang Mo Kio",2016,47,2016-11-24,0,0,0,0,27.7,32.7,25.5,5.4,24.5
"Ang Mo Kio",2016,47,2016-11-25,38.6,27.6,34.4,37.4,27.4,33.2,24.3,4.7,28.8
"Ang Mo Kio",2016,47,2016-11-26,19,6.6,12.2,15.4,27.1,31.5,24.6,3.6,25.9
"Ang Mo Kio",2016,48,2016-11-27,1.2,1,1.2,1.2,27,29.6,24,5.8,29.2
"Ang Mo Kio",2016,48,2016-11-28,0,0,0,0,27.3,30.1,25.7,6.1,28.8
"Ang Mo Kio",2016,48,2016-11-29,0.4,0.2,0.2,0.2,26.3,28,25.2,5.8,31.3
"Ang Mo Kio",2016,48,2016-11-30,0,0,0,0,27.9,32.2,24.7,5.8,29.5
"Ang Mo Kio",2016,48,2016-12-01,8.6,1.4,2.2,3.4,25.5,27.5,24.6,5.4,23.8
"Ang Mo Kio",2016,48,2016-12-02,2.2,1.4,1.8,2,27.3,31.3,24.1,6.1,28.8
"Ang Mo Kio",2016,48,2016-12-03,4.4,4,4.4,4.4,27.6,30.5,24.6,3.6,18.7
"Ang Mo Kio",2016,49,2016-12-04,0.8,0.8,0.8,0.8,29,34.1,26,5.4,20.9
"Ang Mo Kio",2016,49,2016-12-05,9,7.4,8.4,9,29.1,34.7,26,5.4,25.6
"Ang Mo Kio",2016,49,2016-12-06,0.2,0.2,0.2,0.2,28.3,33.9,25.4,4.7,29.5
"Ang Mo Kio",2016,49,2016-12-07,0.2,0.2,0.2,0.2,28.3,33.8,26.2,5.4,23.8
"Ang Mo Kio",2016,49,2016-12-08,0,0,0,0,28.7,32.7,26.2,5.4,28.4
"Ang Mo Kio",2016,49,2016-12-09,11.8,6.4,7.4,7.4,26.8,31.1,24.8,4,38.9
"Ang Mo Kio",2016,49,2016-12-10,2.4,2.2,2.4,2.4,27.4,30.4,24.4,4.7,24.1
"Ang Mo Kio",2016,50,2016-12-11,1,0.6,0.6,0.6,26.1,29.5,23.8,6.1,32.4
"Ang Mo Kio",2016,50,2016-12-12,0,0,0,0,28,32,25.2,8.3,36
"Ang Mo Kio",2016,50,2016-12-13,0.6,0.6,0.6,0.6,28.1,32.7,25.1,5.4,29.5
"Ang Mo Kio",2016,50,2016-12-14,0.2,0.2,0.2,0.2,28.4,33.4,25.4,5,36.7
"Ang Mo Kio",2016,50,2016-12-15,0,0,0,0,28.8,32.5,26.2,5.4,28.1
"Ang Mo Kio",2016,50,2016-12-16,0,0,0,0,28.6,33.7,26.4,5,21.2
"Ang Mo Kio",2016,50,2016-12-17,10.6,5.8,10,10.4,26.8,31.1,24.6,5.4,24.1
"Ang Mo Kio",2016,51,2016-12-18,13.6,6.4,9.6,13.6,26.7,31.3,23,5,32.8
"Ang Mo Kio",2016,51,2016-12-19,1.2,0.8,1,1,28,32.4,25.2,7.2,30.6
"Ang Mo Kio",2016,51,2016-12-20,0.8,0.8,0.8,0.8,28.1,32.5,25,9,42.1
"Ang Mo Kio",2016,51,2016-12-21,0.6,0.6,0.6,0.6,28.2,33.1,25.9,6.5,30.2
"Ang Mo Kio",2016,51,2016-12-22,46.4,33.8,41.2,44.4,26.6,33.1,23.4,4,40.7
"Ang Mo Kio",2016,51,2016-12-23,18,6.8,10.2,16.4,26.7,31.9,23.8,4.7,24.8
"Ang Mo Kio",2016,51,2016-12-24,26.2,23.4,24.4,24.4,26.3,32.9,23.4,5,32
"Ang Mo Kio",2016,52,2016-12-25,17.2,9.2,11.2,15.2,26.7,33.2,24,5.4,27.4
"Ang Mo Kio",2016,52,2016-12-26,0,0,0,0,26.5,30.2,23.9,5.8,22.7
"Ang Mo Kio",2016,52,2016-12-27,1.2,0.8,1,1,25.9,29.6,24.4,6.5,32
"Ang Mo Kio",2016,52,2016-12-28,4.8,1.2,1.6,2.4,25.2,27.6,23.1,6.8,28.4
"Ang Mo Kio",2016,52,2016-12-29,0,0,0,0,27.3,31,25.1,6.1,29.9
"Ang Mo Kio",2016,52,2016-12-30,8.4,8.2,8.2,8.4,26.9,32.4,23.9,6.5,35.6
"Ang Mo Kio",2016,52,2016-12-31,0,0,0,0,26.6,29.3,24.4,4.7,25.6
"Ang Mo Kio",2017,1,2017-01-01,4,2,2,2.2,26.9,30.7,25.2,5.8,37.4
"Ang Mo Kio",2017,1,2017-01-02,25,12.2,19,24.4,26.1,30.4,24,3.6,22.7
"Ang Mo Kio",2017,1,2017-01-03,0.2,0.2,0.2,0.2,26.2,30.1,24.6,5,23.4
"Ang Mo Kio",2017,1,2017-01-04,1.6,1.4,1.4,1.4,26.9,30.6,23.8,5,25.6
"Ang Mo Kio",2017,1,2017-01-05,0.8,0.6,0.8,0.8,27.9,31.8,24.2,5.8,26.6
"Ang Mo Kio",2017,1,2017-01-06,0,0,0,0,28.7,33.5,25.7,5.4,26.6
"Ang Mo Kio",2017,1,2017-01-07,0,0,0,0,29.7,34.5,26.4,5.4,23.8
"Ang Mo Kio",2017,2,2017-01-08,0,0,0,0,29.8,34.5,26.7,5.8,31
"Ang Mo Kio",2017,2,2017-01-09,0,0,0,0,28.7,34.3,26.5,6.8,25.6
"Ang Mo Kio",2017,2,2017-01-10,24.4,18.2,23.4,24.4,27.7,33.2,24.5,6.5,36.4
"Ang Mo Kio",2017,2,2017-01-11,20.8,17.6,20.8,20.8,26.8,32.8,22.4,5.4,38.2
"Ang Mo Kio",2017,2,2017-01-12,0,0,0,0,28.3,32.1,25,5,24.8
"Ang Mo Kio",2017,2,2017-01-13,0,0,0,0,27.8,32.6,25.7,5.4,22.3
"Ang Mo Kio",2017,2,2017-01-14,0,0,0,0,28.2,31.4,25.4,4.3,21.2
"Ang Mo Kio",2017,3,2017-01-15,0,0,0,0,28.2,32.9,25.7,5,36.4
"Ang Mo Kio",2017,3,2017-01-16,0,0,0,0,28.1,33,25.4,5,22
"Ang Mo Kio",2017,3,2017-01-17,0,0,0,0,28,33,25.5,4.7,24.1
"Ang Mo Kio",2017,3,2017-01-18,27.4,12.8,24,27.2,26.4,32.6,22.8,5,33.5
"Ang Mo Kio",2017,3,2017-01-19,30.4,13.8,15.6,29.6,26.4,33.2,24,4,29.5
"Ang Mo Kio",2017,3,2017-01-20,5.4,4.6,5,5,26.4,29.8,23.3,4.7,29.2
"Ang Mo Kio",2017,3,2017-01-21,51.8,22.2,24.2,27,26.3,30.8,23,5.8,56.9
"Ang Mo Kio",2017,4,2017-01-22,13.2,10.6,12.6,12.6,26.3,29.5,24,7.6,40
"Ang Mo Kio",2017,4,2017-01-23,60.6,22,23.8,28.6,24.8,27.8,23.2,5,47.2
"Ang Mo Kio",2017,4,2017-01-24,14,1.6,2.6,4.2,23.8,24.3,23.4,5.4,24.8
"Ang Mo Kio",2017,4,2017-01-25,0,0,0,0,25.6,29.2,22.8,5.8,28.1
"Ang Mo Kio",2017,4,2017-01-26,0.8,0.6,0.6,0.8,26.9,31.2,23.7,6.5,31
"Ang Mo Kio",2017,4,2017-01-27,0,0,0,0,27.2,30.6,25.4,9.4,39.6
"Ang Mo Kio",2017,4,2017-01-28,2.6,2,2.4,2.6,25.8,29.6,24.1,6.5,43.2
"Ang Mo Kio",2017,5,2017-01-29,0,0,0,0,26.2,28.4,24.5,5.8,24.1
"Ang Mo Kio",2017,5,2017-01-30,12.8,5.2,7.6,8.2,25.5,28.5,24,5.4,25.2
"Ang Mo Kio",2017,5,2017-01-31,0,0,0,0,26.7,29.9,24.7,7.2,27.4
"Ang Mo Kio",2017,5,2017-02-01,0,0,0,0,26.9,31.1,24.5,5.8,25.6
"Ang Mo Kio",2017,5,2017-02-02,1,1,1,1,27.3,31.4,25.5,4,21.2
"Ang Mo Kio",2017,5,2017-02-03,9,7.6,8.4,8.8,27.3,33.3,24.2,5.8,31
"Ang Mo Kio",2017,5,2017-02-04,31.2,21,28.2,30.4,26.4,32.6,24.6,4.7,37.1
"Ang Mo Kio",2017,6,2017-02-05,0,0,0,0,27.2,33,24.7,5.4,29.5
"Ang Mo Kio",2017,6,2017-02-06,0,0,0,0,27.7,33.6,25,5.8,28.4
"Ang Mo Kio",2017,6,2017-02-07,19,15.2,15.4,15.8,26.1,30.9,23.7,4.7,23.4
"Ang Mo Kio",2017,6,2017-02-08,8.6,5.2,6.8,7.4,26.5,31.6,24.1,4.7,30.2
"Ang Mo Kio",2017,6,2017-02-09,0,0,0,0,27.4,31.3,25.1,5.4,24.1
"Ang Mo Kio",2017,6,2017-02-10,0,0,0,0,27.4,31.9,24.6,8.6,31.7
"Ang Mo Kio",2017,6,2017-02-11,1.2,1.2,1.2,1.2,26.9,30.5,24.7,10.1,45.4
"Ang Mo Kio",2017,7,2017-02-12,1.2,0.6,0.6,1,25.9,29,24.6,9.4,38.2
"Ang Mo Kio",2017,7,2017-02-13,1,0.6,0.6,0.6,26.3,29.3,24.2,9.7,52.9
"Ang Mo Kio",2017,7,2017-02-14,0.8,0.6,0.6,0.8,26.2,29.4,23.8,11.2,45
"Ang Mo Kio",2017,7,2017-02-15,8,1.8,2.2,3.4,25.1,28.8,22.6,8.6,37.8
"Ang Mo Kio",2017,7,2017-02-16,0.2,0.2,0.2,0.2,26.3,29.3,24.1,9,36.7
"Ang Mo Kio",2017,7,2017-02-17,0,0,0,0,26.9,31,24.3,8.6,35.3
"Ang Mo Kio",2017,7,2017-02-18,0,0,0,0,26.7,30.4,24.6,9,34.2
"Ang Mo Kio",2017,8,2017-02-19,0,0,0,0,27.4,31.3,25,8.6,36
"Ang Mo Kio",2017,8,2017-02-20,0,0,0,0,27.5,31.7,25.1,7.9,31
"Ang Mo Kio",2017,8,2017-02-21,3.6,2.6,2.6,2.8,27,31.3,24.8,5.8,27.4
"Ang Mo Kio",2017,8,2017-02-22,0,0,0,0,27.5,31.6,25,6.5,34.2
"Ang Mo Kio",2017,8,2017-02-23,41.4,22.2,25.8,41.4,26.6,31.7,23.8,5,28.1
"Ang Mo Kio",2017,8,2017-02-24,17.2,4.6,6.6,8.6,24.8,26.9,23.7,4.7,31.3
"Ang Mo Kio",2017,8,2017-02-25,0.8,0.4,0.8,0.8,26.5,32.1,23.9,5,26.6
"Ang Mo Kio",2017,9,2017-02-26,0.2,0.2,0.2,0.2,27.4,31.1,25.2,6.5,27.7
"Ang Mo Kio",2017,9,2017-02-27,1.6,1.6,1.6,1.6,27.2,30.2,24.9,8.3,40
"Ang Mo Kio",2017,9,2017-02-28,6.2,4.6,4.6,4.6,26.5,30.5,24.9,6.8,35.3
"Ang Mo Kio",2017,9,2017-03-01,38,15.4,21,27,25,27.7,23.2,6.1,25.6
"Ang Mo Kio",2017,9,2017-03-02,0.6,0.6,0.6,0.6,26.7,30.7,24.5,8.3,34.6
"Ang Mo Kio",2017,9,2017-03-03,39.4,21.2,29.6,30.8,25.9,28.5,23.1,6.8,33.5
"Ang Mo Kio",2017,9,2017-03-04,7,4.8,5.2,5.4,25.3,27.6,23.5,4.7,26.3
"Ang Mo Kio",2017,10,2017-03-05,8.6,6.6,6.6,8.6,26.8,31.2,24.3,6.1,33.5
"Ang Mo Kio",2017,10,2017-03-06,17.8,17.6,17.6,17.8,26.7,33.2,24.4,5,29.9
"Ang Mo Kio",2017,10,2017-03-07,36.4,20.2,32.8,36.4,26.8,31.6,24.4,5,25.2
"Ang Mo Kio",2017,10,2017-03-08,0,0,0,0,27.2,31.8,24.4,7.9,28.8
"Ang Mo Kio",2017,10,2017-03-09,0,0,0,0,27.1,31.9,24.2,8.3,32.4
"Ang Mo Kio",2017,10,2017-03-10,0,0,0,0,27,31,24.6,7.9,28.1
"Ang Mo Kio",2017,10,2017-03-11,0.2,0.2,0.2,0.2,27.3,32,24.6,6.1,25.9
"Ang Mo Kio",2017,11,2017-03-12,1.4,1.4,1.4,1.4,26.7,30.4,24.2,4.7,20.9
"Ang Mo Kio",2017,11,2017-03-13,0.4,0.4,0.4,0.4,28,33.2,25.3,5,24.8
"Ang Mo Kio",2017,11,2017-03-14,1.4,1.4,1.4,1.4,27.1,30.7,24.7,5.8,32.4
"Ang Mo Kio",2017,11,2017-03-15,0,0,0,0,29.3,35.1,25.6,5.4,23.8
"Ang Mo Kio",2017,11,2017-03-16,0,0,0,0,28.5,33.4,25.8,7.2,34.2
"Ang Mo Kio",2017,11,2017-03-17,33,31,33,33,27,32.8,24.2,4,28.4
"Ang Mo Kio",2017,11,2017-03-18,0,0,0,0,28.5,33.2,25.2,5.8,30.6
"Ang Mo Kio",2017,12,2017-03-19,2.6,2,2.6,2.6,28.2,33.6,25.4,4.3,21.2
"Ang Mo Kio",2017,12,2017-03-20,9.4,2.2,3.4,4.8,26.5,29.1,24.4,4.7,34.2
"Ang Mo Kio",2017,12,2017-03-21,13.4,12.4,13.4,13.4,27.9,35.2,25.2,5,36.4
"Ang Mo Kio",2017,12,2017-03-22,2.2,2.2,2.2,2.2,27.5,33.5,24.8,5.4,40.7
"Ang Mo Kio",2017,12,2017-03-23,0,0,0,0,28.7,34,25.5,6.5,25.9
"Ang Mo Kio",2017,12,2017-03-24,2.4,1.2,1.2,1.2,28.1,32.7,26.1,5.4,18.4
"Ang Mo Kio",2017,12,2017-03-25,1,1,1,1,27.6,32.8,24.5,5,30.2
"Ang Mo Kio",2017,13,2017-03-26,0.2,0.2,0.2,0.2,29,33.8,25.6,6.1,30.6
"Ang Mo Kio",2017,13,2017-03-27,0,0,0,0,28.8,32.6,26.4,6.5,30.6
"Ang Mo Kio",2017,13,2017-03-28,1.2,0.6,0.8,0.8,26.4,27.9,24.7,4.3,23.4
"Ang Mo Kio",2017,13,2017-03-29,12,7.6,10.2,10.4,26.8,31.2,25.3,3.6,23.8
"Ang Mo Kio",2017,13,2017-03-30,5.4,1.8,2.8,4.6,25.8,30.6,23.5,3.6,35.3
"Ang Mo Kio",2017,13,2017-03-31,14.6,11.8,14,14.6,27,32.4,24.5,3.6,36.4
"Ang Mo Kio",2017,13,2017-04-01,0.6,0.2,0.4,0.4,26.6,31.9,24.6,4,22.3
"Ang Mo Kio",2017,14,2017-04-02,0.2,0.2,0.2,0.2,27.9,32.7,25.1,5.8,28.8
"Ang Mo Kio",2017,14,2017-04-03,2.8,2.6,2.6,2.8,27.5,29.7,24.6,5,28.1
"Ang Mo Kio",2017,14,2017-04-04,3.8,3.2,3.4,3.6,28.6,33,24.6,6.1,39.2
"Ang Mo Kio",2017,14,2017-04-05,0,0,0,0,28.9,32.5,25.3,6.8,34.2
"Ang Mo Kio",2017,14,2017-04-06,0.2,0.2,0.2,0.2,28.7,33.8,25.9,5.4,32.4
"Ang Mo Kio",2017,14,2017-04-07,9.6,5.8,6.6,7.8,28.1,34,23.5,5.8,39.2
"Ang Mo Kio",2017,14,2017-04-08,3.6,1.8,2.2,2.4,26.9,29.4,24.5,4.3,33.8
"Ang Mo Kio",2017,15,2017-04-09,0,0,0,0,28,33.4,25.1,4,24.5
"Ang Mo Kio",2017,15,2017-04-10,0,0,0,0,27.9,31.2,25.7,4.3,26.3
"Ang Mo Kio",2017,15,2017-04-11,0.8,0.8,0.8,0.8,28.8,33.6,26.1,5,25.2
"Ang Mo Kio",2017,15,2017-04-12,12.4,10.2,10.6,10.6,28.1,31.2,23.4,5,28.4
"Ang Mo Kio",2017,15,2017-04-13,27,16.4,22.8,24.4,26.9,30.6,23.4,4.3,23.8
"Ang Mo Kio",2017,15,2017-04-14,44,31,41,44,26.8,31.3,23.9,4.3,34.6
"Ang Mo Kio",2017,15,2017-04-15,14,4.6,6.8,9.6,27.6,31.5,25.3,4.7,29.2
"Ang Mo Kio",2017,16,2017-04-16,0.8,0.8,0.8,0.8,28.1,33,25.1,4,26.6
"Ang Mo Kio",2017,16,2017-04-17,0,0,0,0,28.9,33.3,26.2,4.7,35.3
"Ang Mo Kio",2017,16,2017-04-18,18.4,7.8,13.2,17.4,27.1,33.2,24.2,4.3,34.6
"Ang Mo Kio",2017,16,2017-04-19,0,0,0,0,28,34.4,24.2,3.6,20.2
"Ang Mo Kio",2017,16,2017-04-20,93.2,49,71,71.8,27.1,32.1,24.1,3.6,41
"Ang Mo Kio",2017,16,2017-04-21,18.6,7.8,13,16.4,27.6,32.1,23.4,5.4,36.7
"Ang Mo Kio",2017,16,2017-04-22,2.4,2.2,2.4,2.4,28.1,30.4,25.3,4.7,23.8
"Ang Mo Kio",2017,17,2017-04-23,6.4,6,6.4,6.4,28.2,31.5,26.3,4,22.3
"Ang Mo Kio",2017,17,2017-04-24,2,1.2,1.2,1.4,27.4,32.1,24.4,4,22.7
"Ang Mo Kio",2017,17,2017-04-25,2.4,2,2,2,26.8,32.7,25,3.2,29.9
"Ang Mo Kio",2017,17,2017-04-26,2.2,1.6,2.2,2.2,27.3,30.7,25,4.7,33.1
"Ang Mo Kio",2017,17,2017-04-27,24,21.8,23.8,24,27.7,34.1,24.3,6.1,41.8
"Ang Mo Kio",2017,17,2017-04-28,15.6,13.2,14.4,14.6,27.7,32.5,23.8,5,27
"Ang Mo Kio",2017,17,2017-04-29,0,0,0,0,28.1,30.1,26.4,3.6,16.9
"Ang Mo Kio",2017,18,2017-04-30,0,0,0,0,28.9,34.8,25.9,5.4,27.7
"Ang Mo Kio",2017,18,2017-05-01,0.4,0.4,0.4,0.4,29.1,33.4,26.8,4.3,23
"Ang Mo Kio",2017,18,2017-05-02,8.2,6,6.2,8,28,30.6,25.1,4.7,25.9
"Ang Mo Kio",2017,18,2017-05-03,0.2,0.2,0.2,0.2,28.9,33.4,26.3,5,19.1
"Ang Mo Kio",2017,18,2017-05-04,14.8,10.4,12,14.6,28.7,32.4,25,4.7,25.9
"Ang Mo Kio",2017,18,2017-05-05,0.6,0.6,0.6,0.6,28.6,31.6,26,4.3,23.8
"Ang Mo Kio",2017,18,2017-05-06,0,0,0,0,28.5,33,26.5,4.3,32.8
"Ang Mo Kio",2017,19,2017-05-07,0.6,0.4,0.6,0.6,28.1,31,26.2,4.7,31
"Ang Mo Kio",2017,19,2017-05-08,0,0,0,0,28.8,32.4,26.2,5.8,22
"Ang Mo Kio",2017,19,2017-05-09,4.6,4.4,4.6,4.6,29.7,33.5,25.6,6.1,32
"Ang Mo Kio",2017,19,2017-05-10,2.4,1.4,2.2,2.2,27.3,29.4,25.8,4,27
"Ang Mo Kio",2017,19,2017-05-11,0.2,0.2,0.2,0.2,28.3,31.4,25.2,5.4,20.2
"Ang Mo Kio",2017,19,2017-05-12,4.4,3.4,4.2,4.4,28.3,31.1,25.1,5.4,32.8
"Ang Mo Kio",2017,19,2017-05-13,0,0,0,0,28.9,31.4,26.9,5,33.8
"Ang Mo Kio",2017,20,2017-05-14,0,0,0,0,29.3,32.5,27.6,6.8,27.4
"Ang Mo Kio",2017,20,2017-05-15,14.2,8.6,10.4,13.4,28.3,31.4,25.6,5.8,31.7
"Ang Mo Kio",2017,20,2017-05-16,0.2,0.2,0.2,0.2,28.9,32.7,27.1,5.4,27.4
"Ang Mo Kio",2017,20,2017-05-17,0,0,0,0,30.3,34.6,28.1,7.6,30.2
"Ang Mo Kio",2017,20,2017-05-18,2.8,1.8,1.8,1.8,29.3,32.7,25.4,7.6,37.8
"Ang Mo Kio",2017,20,2017-05-19,0,0,0,0,29.5,32.6,27.4,5.8,27
"Ang Mo Kio",2017,20,2017-05-20,0,0,0,0,30.1,33.7,28.4,5.4,25.9
"Ang Mo Kio",2017,21,2017-05-21,9,5,5,5,28.4,31.9,25.4,5.8,31.7
"Ang Mo Kio",2017,21,2017-05-22,32.6,24.4,31.8,32.6,28.3,32.2,22.6,5.8,34.9
"Ang Mo Kio",2017,21,2017-05-23,0,0,0,0,30.1,34,27.5,6.5,28.8
"Ang Mo Kio",2017,21,2017-05-24,32.4,18.6,23.2,24.8,26.4,29.5,23.4,5.8,35.6
"Ang Mo Kio",2017,21,2017-05-25,0,0,0,0,28.3,32.5,25.3,5.4,29.2
"Ang Mo Kio",2017,21,2017-05-26,16.2,7,10.2,10.6,27.2,31.9,24.2,6.1,46.4
"Ang Mo Kio",2017,21,2017-05-27,4,3,3.2,4,27.7,32.5,25.8,4,25.2
"Ang Mo Kio",2017,22,2017-05-28,0,0,0,0,29.2,32.8,26.5,5.4,22
"Ang Mo Kio",2017,22,2017-05-29,0,0,0,0,29.5,33,28.1,6.5,22.7
"Ang Mo Kio",2017,22,2017-05-30,32.2,15.2,20.2,28.4,26.6,30.1,23.2,4.7,35.6
"Ang Mo Kio",2017,22,2017-05-31,30.4,15.8,18.2,19.6,28.4,33.9,24.3,4.7,27.7
"Ang Mo Kio",2017,22,2017-06-01,8,2.2,3.6,6,27.9,32.1,24.7,5,25.6
"Ang Mo Kio",2017,22,2017-06-02,0,0,0,0,29.5,33.2,27.5,5,16.9
"Ang Mo Kio",2017,22,2017-06-03,0,0,0,0,30.1,34.2,27.8,6.5,30.2
"Ang Mo Kio",2017,23,2017-06-04,0,0,0,0,30.4,33.7,28.4,7.2,27
"Ang Mo Kio",2017,23,2017-06-05,0,0,0,0,30.3,33.3,28.4,6.8,23.4
"Ang Mo Kio",2017,23,2017-06-06,0,0,0,0,30.1,33.3,28.3,6.8,24.1
"Ang Mo Kio",2017,23,2017-06-07,0.2,0.2,0.2,0.2,29.9,34,27.7,6.8,24.8
"Ang Mo Kio",2017,23,2017-06-08,1.2,1,1.2,1.2,29.4,33.2,28,7.9,25.6
"Ang Mo Kio",2017,23,2017-06-09,0,0,0,0,29.9,33.6,27.7,7.6,27
"Ang Mo Kio",2017,23,2017-06-10,0.4,0.2,0.2,0.2,28.8,33.8,25.5,6.5,26.3
"Ang Mo Kio",2017,24,2017-06-11,0,0,0,0,28.4,32.3,25.4,5.8,25.6
"Ang Mo Kio",2017,24,2017-06-12,0,0,0,0,29.7,32.6,27.8,5.8,24.1
"Ang Mo Kio",2017,24,2017-06-13,0,0,0,0,29.4,33.6,26.6,6.8,34.6
"Ang Mo Kio",2017,24,2017-06-14,31,27.4,30.2,31,27.9,32.4,23.2,5.4,42.8
"Ang Mo Kio",2017,24,2017-06-15,0,0,0,0,29.2,34.1,26.9,4.7,23.4
"Ang Mo Kio",2017,24,2017-06-16,0.4,0.4,0.4,0.4,28.4,33,25.5,5.4,29.2
"Ang Mo Kio",2017,24,2017-06-17,0,0,0,0,29.5,34.4,26,4.7,23.4
"Ang Mo Kio",2017,25,2017-06-18,31.2,17.2,19,19.2,26.9,30,23.5,5.8,42.5
"Ang Mo Kio",2017,25,2017-06-19,0,0,0,0,27.9,30.4,24.9,5.8,28.8
"Ang Mo Kio",2017,25,2017-06-20,0,0,0,0,29.4,33.7,26,4.7,21.6
"Ang Mo Kio",2017,25,2017-06-21,23,21.8,23,23,28.3,32.4,23.6,5,32
"Ang Mo Kio",2017,25,2017-06-22,0.2,0.2,0.2,0.2,28.9,32.1,26.4,4.3,24.1
"Ang Mo Kio",2017,25,2017-06-23,0.6,0.2,0.4,0.6,26.8,30,23.9,6.1,47.9
"Ang Mo Kio",2017,25,2017-06-24,0,0,0,0,28.6,32.1,25.4,4.3,19.8
"Ang Mo Kio",2017,26,2017-06-25,11.8,11.4,11.6,11.8,27.6,30.6,23.8,4,33.8
"Ang Mo Kio",2017,26,2017-06-26,9.8,4.6,5,8.6,27.4,31.9,25.2,4.3,19.8
"Ang Mo Kio",2017,26,2017-06-27,1.6,0.4,0.8,1.2,26,28.1,24.1,4,24.1
"Ang Mo Kio",2017,26,2017-06-28,0.6,0.4,0.6,0.6,27.4,32.3,25,3.6,28.4
"Ang Mo Kio",2017,26,2017-06-29,25.8,21.6,25.6,25.6,27,30.4,23.2,4.3,32.8
"Ang Mo Kio",2017,26,2017-06-30,0,0,0,0,28.7,33,25.4,5,24.8
"Ang Mo Kio",2017,26,2017-07-01,0,0,0,0,29.2,32,27.5,6.8,27
"Ang Mo Kio",2017,27,2017-07-02,0,0,0,0,28.7,32.1,25.9,5.8,28.4
