Station,Epiyear,Epiweek,Year,Month,Day,Daily_Rainfall_Total_mm,Highest_30_Min_Rainfall_mm,Highest_60_Min_Rainfall_mm,Highest_120_Min_Rainfall_mm,Mean_Temperature_degC,Maximum_Temperature_degC,Minimum_Temperature_degC,Mean_Wind_Speed_kmh,Max_Wind_Speed_kmh
Ang Mo Kio,2020,21,2020,5,19,0.6,0.6,0.6,0.6,29.9,33.4,28.5,17.1,40
Ang Mo Kio,2020,21,2020,5,20,2,1.4,1.4,1.4,28.6,32.1,25.5,16,39.6
Ang Mo Kio,2020,21,2020,5,21,0.6,0.6,0.6,0.6,29.3,35.2,26.7,13.9,41.5
Ang Mo Kio,2020,21,2020,5,22,8,6.4,7.2,7.8,28.1,32.5,25,16.3,36.3
Ang Mo Kio,2020,21,2020,5,23,0.8,0.4,0.4,0.6,27.7,30.5,25.5,13.9,37
Ang Mo Kio,2020,22,2020,5,24,0,0,0,0,29.2,33.3,26.5,16.6,31.3
Ang Mo Kio,2020,22,2020,5,25,0,0,0,0,29.8,34.7,26.9,15.5,37.4
Ang Mo Kio,2020,22,2020,5,26,7,5.2,6.2,6.4,29.2,33.4,25.4,12.6,47.6
Ang Mo Kio,2020,22,2020,5,27,4.4,1.2,2,2.4,27.9,31,25.4,16,35.6
Ang Mo Kio,2020,22,2020,5,28,17.4,15.6,17.2,17.2,28.9,34.2,23.9,17.1,38.5
Ang Mo Kio,2020,22,2020,5,29,42.2,38.4,42,42,28.3,33.7,23.9,13.1,33.9
Ang Mo Kio,2020,22,2020,5,30,0,0,0,0,28.3,33,26.2,NA,36.3
Ang Mo Kio,2020,23,2020,5,31,0,0,0,0,28.7,34,26.2,14.6,37
Ang Mo Kio,2020,23,2020,6,1,23.8,13.4,NA,NA,26.7,29.7,23.5,15.4,37.4
Ang Mo Kio,2020,23,2020,6,2,0,0,NA,NA,28.9,34.4,25.1,12.9,31.3
Ang Mo Kio,2020,23,2020,6,3,5.2,5.2,5.2,5.2,28.8,32.1,27,16.1,36.7
Ang Mo Kio,2020,23,2020,6,4,6.2,3.6,3.6,3.6,28.5,33.3,25.3,14,38.5
Ang Mo Kio,2020,23,2020,6,5,1.6,NA,NA,NA,28.1,30.8,25.6,13.1,40
Ang Mo Kio,2020,23,2020,6,6,3,NA,NA,NA,27.4,29.1,24.5,12.5,35.2
Ang Mo Kio,2020,24,2020,6,7,0,0,0,0,29.5,33.5,26.2,14,32.8
Ang Mo Kio,2020,24,2020,6,8,0,0,0,0,29.6,34.3,27.9,17.9,33.9
Ang Mo Kio,2020,24,2020,6,9,0,0,0,0,30.3,34.1,27.4,15.4,37.4
Ang Mo Kio,2020,24,2020,6,10,13.4,8.6,8.8,13.4,29.3,33.5,24.5,16.6,38.5
Ang Mo Kio,2020,24,2020,6,11,0.4,0.2,0.2,0.2,28.8,33.5,25.9,14.5,35.2
Ang Mo Kio,2020,24,2020,6,12,22,12.4,13.6,13.8,28.4,31.6,24.7,14.9,41.9
Ang Mo Kio,2020,24,2020,6,13,8,1.6,2.6,4,25.9,27.5,24.2,11.5,39.3
Ang Mo Kio,2020,25,2020,6,14,15.4,10.2,14.2,15.2,27.8,33.2,25,11,35.9
Ang Mo Kio,2020,25,2020,6,15,3.8,3.4,3.4,3.4,29.7,32.9,27.5,15.2,35.9
Ang Mo Kio,2020,25,2020,6,16,1.2,0.8,1,1,28.3,31.1,26.8,16.7,38.5
Ang Mo Kio,2020,25,2020,6,17,35,13.2,21,29.4,26.8,29.6,24.5,13.4,42.4
Ang Mo Kio,2020,25,2020,6,18,0.2,0.2,0.2,0.2,27.9,31.4,25.4,11.3,37
Ang Mo Kio,2020,25,2020,6,19,2,1,1.6,2,28.2,32,25.4,12.4,40.7
Ang Mo Kio,2020,25,2020,6,20,16.8,6.2,6.8,7.4,26.5,28.8,24.1,10.7,63
Ang Mo Kio,2020,26,2020,6,21,0.2,0.2,0.2,0.2,26.6,28,24.8,12,37
Ang Mo Kio,2020,26,2020,6,22,2,1,1,1,26.9,29.1,24.9,11.2,48.9
Ang Mo Kio,2020,26,2020,6,23,44.6,26,35.6,38.4,26.3,28.6,23.2,13.1,42.4
Ang Mo Kio,2020,26,2020,6,24,33,18.6,24.8,30.6,26.6,27.4,23.9,14.9,68.7
Ang Mo Kio,2020,26,2020,6,25,0,0,0,0,28.2,31.4,25.3,12.9,33.9
Ang Mo Kio,2020,26,2020,6,26,0,0,0,0,28.9,31.9,27,14.6,35.9
Ang Mo Kio,2020,26,2020,6,27,4.6,4.6,4.6,4.6,28.9,30.9,24.9,15.8,37.4
Ang Mo Kio,2020,27,2020,6,28,0.8,0.8,0.8,0.8,29.1,31.3,26.1,13.3,41.5
Ang Mo Kio,2020,27,2020,6,29,0.4,0.4,0.4,0.4,29.6,33,27.8,14,37
Ang Mo Kio,2020,27,2020,6,30,1.4,1.4,1.4,1.4,29.4,32.6,27.7,15.7,37.8
Changi,2012,1,2012,1,1,0.6,NA,NA,NA,27.2,31.4,25.2,8.4,28.4
Changi,2012,1,2012,1,2,0,NA,NA,NA,27.7,31.3,25.4,13.6,33.1
Changi,2012,1,2012,1,3,0,NA,NA,NA,27.6,30.9,25.7,15.4,34.6
Changi,2012,1,2012,1,4,0,NA,NA,NA,27.4,31,25,13.3,33.8
Changi,2012,1,2012,1,5,0,NA,NA,NA,27,30.7,24.5,12.2,33.8
Changi,2012,1,2012,1,6,0,NA,NA,NA,27.3,31.4,24.6,11.7,36
Changi,2012,1,2012,1,7,1.8,NA,NA,NA,27,31.3,24.5,11.1,37.1
Changi,2012,2,2012,1,8,26.2,NA,NA,NA,24.8,27.2,23.8,8.2,33.8
Changi,2012,2,2012,1,9,1.2,NA,NA,NA,25.6,27.6,23.8,7.9,29.9
Changi,2012,2,2012,1,10,2.4,NA,NA,NA,25.3,27.3,24.1,7.8,22.3
Changi,2012,2,2012,1,11,5.6,NA,NA,NA,26,28.2,24.2,8.6,34.6
Changi,2012,2,2012,1,12,0.8,NA,NA,NA,26.1,29.4,24.1,8.2,37.8
Changi,2012,2,2012,1,13,0,NA,NA,NA,26.6,30.9,24,8.6,31
Changi,2012,2,2012,1,14,15.8,NA,NA,NA,27,30.8,24.5,6.6,19.1
Changi,2012,3,2012,1,15,0,NA,NA,NA,27,32.3,22.1,7,64.8
Changi,2012,3,2012,1,16,0,NA,NA,NA,27.6,31.2,25.2,7.2,23
Changi,2012,3,2012,1,17,2,NA,NA,NA,27.5,30.9,25.7,8.1,27.4
Changi,2012,3,2012,1,18,0,NA,NA,NA,26.8,29.8,24.4,7.4,24.5
Changi,2012,3,2012,1,19,0,NA,NA,NA,27.6,31.6,25.5,9.1,29.2
Changi,2012,3,2012,1,20,10.6,NA,NA,NA,25.9,31.5,22.9,6.8,31
Changi,2012,3,2012,1,21,11.8,NA,NA,NA,26.4,32.5,23.9,6.8,33.8
Changi,2012,4,2012,1,22,3.6,NA,NA,NA,26.6,31.6,23.7,6.1,27.4
Changi,2012,4,2012,1,23,5.4,NA,NA,NA,25.6,31.6,23.5,6.1,30.2
Changi,2012,4,2012,1,24,0,NA,NA,NA,26.2,29.6,24,7.9,33.8
Changi,2012,4,2012,1,25,0,NA,NA,NA,27.3,31.5,24.8,10.5,34.2
Changi,2012,4,2012,1,26,0,NA,NA,NA,27,30.2,25.1,10.6,34.6
Changi,2012,4,2012,1,27,0.6,NA,NA,NA,27,31.2,24.5,9.1,32.8
Changi,2012,4,2012,1,28,0,NA,NA,NA,26.2,28.6,24.7,7.7,25.6
Changi,2012,5,2012,1,29,2.6,NA,NA,NA,26.9,31.5,24.2,8.2,24.8
Changi,2012,5,2012,1,30,0,NA,NA,NA,27.1,31.6,24.6,10.1,28.4
Changi,2012,5,2012,1,31,15.1,NA,NA,NA,26.5,30.7,21.5,11.3,40.3
Changi,2012,5,2012,2,1,0,NA,NA,NA,27.3,30.6,25.5,13.6,36.4
Changi,2012,5,2012,2,2,38.4,NA,NA,NA,25.8,30,22.9,9.5,31.7
Changi,2012,5,2012,2,3,2.2,NA,NA,NA,24.9,27.8,24.1,5.8,28.8
Changi,2012,5,2012,2,4,0,NA,NA,NA,26.4,29.5,24.1,12.6,36.7
Changi,2012,6,2012,2,5,0,NA,NA,NA,27.4,31,24.9,10.9,29.9
Changi,2012,6,2012,2,6,0,NA,NA,NA,27.4,31.2,24.8,11.4,32.4
Changi,2012,6,2012,2,7,0,NA,NA,NA,27.4,32,24.6,10,30.6
Changi,2012,6,2012,2,8,0,NA,NA,NA,27.3,31.6,24.4,11.4,32.4
Changi,2012,6,2012,2,9,0,NA,NA,NA,27,30.9,24.4,11.8,32
Changi,2012,6,2012,2,10,0,NA,NA,NA,27.4,31.4,24.4,12.2,33.8
Changi,2012,6,2012,2,11,0,NA,NA,NA,28,32.3,25.3,12.3,38.9
Changi,2012,7,2012,2,12,1.6,NA,NA,NA,28,31.7,25.8,14.2,40.7
Changi,2012,7,2012,2,13,4.8,NA,NA,NA,27,30.7,24.4,12.9,31
Changi,2012,7,2012,2,14,0,NA,NA,NA,27.6,31.5,25.2,10.8,30.2
Changi,2012,7,2012,2,15,0,NA,NA,NA,27.2,31.9,24.8,7.5,24.8
Changi,2012,7,2012,2,16,18.2,NA,NA,NA,26.8,31.9,24.1,6.8,30.2
Changi,2012,7,2012,2,17,2,NA,NA,NA,26.4,30.6,23.6,5.1,42.1
Changi,2012,7,2012,2,18,13.2,NA,NA,NA,25.7,30.2,23,5.5,29.9
Changi,2012,8,2012,2,19,0,NA,NA,NA,26,29.8,22.7,6.8,28.4
Changi,2012,8,2012,2,20,1.4,NA,NA,NA,27.2,31.2,25.4,9.9,29.5
Changi,2012,8,2012,2,21,1,NA,NA,NA,26.9,29.8,25.6,10.4,31.3
Changi,2012,8,2012,2,22,0,NA,NA,NA,27.2,31.1,24.8,9.9,27.4
Changi,2012,8,2012,2,23,0,NA,NA,NA,28.1,32,25.5,10.1,25.9
Changi,2012,8,2012,2,24,0.2,NA,NA,NA,28.4,32.6,25.7,10.1,27.4
Changi,2012,8,2012,2,25,0,NA,NA,NA,28.2,32.2,25.5,9.2,28.4
Changi,2012,9,2012,2,26,0.6,NA,NA,NA,27.9,31.5,25.8,9.1,36.4
Changi,2012,9,2012,2,27,0,NA,NA,NA,27.4,30.3,25.7,6.3,28.1
Changi,2012,9,2012,2,28,0,NA,NA,NA,28.3,32.9,25.2,10.7,31
Changi,2012,9,2012,2,29,0,NA,NA,NA,26.4,32.7,25.8,10,31.7
Changi,2012,9,2012,3,1,22,NA,NA,NA,27.1,33.2,24.2,6.5,53.3
Changi,2012,9,2012,3,2,4,NA,NA,NA,25.6,28.8,23.8,5.5,38.9
Changi,2012,9,2012,3,3,0.2,NA,NA,NA,27.3,31.4,24.5,6.4,29.2
Changi,2012,10,2012,3,4,0.2,NA,NA,NA,27.9,32.4,25.6,7.4,24.5
Changi,2012,10,2012,3,5,29.8,NA,NA,NA,25.7,29.6,21.1,5,41.4
Changi,2012,10,2012,3,6,0.2,NA,NA,NA,27.5,31.5,25.2,6.6,26.3
Changi,2012,10,2012,3,7,0,NA,NA,NA,27.4,29.8,25.5,6.6,22.7
Changi,2012,10,2012,3,8,6,NA,NA,NA,27.6,31.2,25,6.8,32.4
Changi,2012,10,2012,3,9,0.2,NA,NA,NA,26.6,29.4,23.4,6,40.3
Changi,2012,10,2012,3,10,6,NA,NA,NA,27.1,31,24.3,6.5,26.6
Changi,2012,11,2012,3,11,10.4,NA,NA,NA,26.6,31.4,24.4,7.6,34.2
Changi,2012,11,2012,3,12,0,NA,NA,NA,25.6,27.9,24.3,10.9,36.7
Changi,2012,11,2012,3,13,92.3,NA,NA,NA,26.9,30.4,24.7,9.3,36.7
Changi,2012,11,2012,3,14,9.5,NA,NA,NA,24.5,26.2,22.7,6.1,26.6
Changi,2012,11,2012,3,15,0,NA,NA,NA,26.6,30.5,23.9,6.8,27.7
Changi,2012,11,2012,3,16,0,NA,NA,NA,28.1,32,25.5,9.8,34.6
Changi,2012,11,2012,3,17,0,NA,NA,NA,28,32.1,25.5,9,27.4
Changi,2012,12,2012,3,18,23.6,NA,NA,NA,26.8,31.8,23.6,6.8,29.9
Changi,2012,12,2012,3,19,0,NA,NA,NA,27.3,30.2,25.2,6,19.4
Changi,2012,12,2012,3,20,0,NA,NA,NA,27.8,31.2,25.1,6.1,18.7
Changi,2012,12,2012,3,21,0,NA,NA,NA,27.4,32.3,25.3,6.2,41
Changi,2012,12,2012,3,22,6,NA,NA,NA,27.3,32.1,25.6,5.3,32.4
Changi,2012,12,2012,3,23,0.4,NA,NA,NA,27.6,32.4,25,6.6,29.5
Changi,2012,12,2012,3,24,0.2,NA,NA,NA,27.8,32.4,25.1,5.9,25.2
Changi,2012,13,2012,3,25,0.4,NA,NA,NA,27.4,32.3,24.6,8,45.7
Changi,2012,13,2012,3,26,0,NA,NA,NA,27.4,31,25.4,6.4,27.7
Changi,2012,13,2012,3,27,36.6,NA,NA,NA,27.5,32.6,23.7,6.8,41
Changi,2012,13,2012,3,28,0,NA,NA,NA,27.5,31.5,25.5,5.4,28.4
Changi,2012,13,2012,3,29,10.4,NA,NA,NA,27,32.8,24.1,6.4,28.4
Changi,2012,13,2012,3,30,50.4,NA,NA,NA,26.4,31.7,23,5.1,56.9
Changi,2012,13,2012,3,31,4.6,NA,NA,NA,26.2,29.8,22.9,9,40
Changi,2012,14,2012,4,1,25,NA,NA,NA,28.2,32.3,24.4,7.1,34.9
Changi,2012,14,2012,4,2,2.2,NA,NA,NA,26.6,30.6,21.9,6,50
Changi,2012,14,2012,4,3,24.2,NA,NA,NA,27.4,30.3,25.4,7,32
Changi,2012,14,2012,4,4,1.6,NA,NA,NA,27.2,31.7,22.6,6.5,32.4
Changi,2012,14,2012,4,5,2,NA,NA,NA,27.5,31.4,25.1,6,22.7
Changi,2012,14,2012,4,6,0.8,NA,NA,NA,27.2,29.7,24.5,5.7,31
Changi,2012,14,2012,4,7,0,NA,NA,NA,27.3,31.4,24.5,7.8,37.8
Changi,2012,15,2012,4,8,0,NA,NA,NA,27.4,30.8,25,7,39.2
Changi,2012,15,2012,4,9,27.2,NA,NA,NA,26.9,30.8,23.9,5.9,33.5
Changi,2012,15,2012,4,10,33.2,NA,NA,NA,26.3,31.7,23.3,6.1,32.4
Changi,2012,15,2012,4,11,26.4,NA,NA,NA,26.3,29.6,23.7,5.5,32
Changi,2012,15,2012,4,12,0,NA,NA,NA,27.9,31.6,25.7,7.1,25.9
Changi,2012,15,2012,4,13,0,NA,NA,NA,28.8,31.9,25.4,7.7,26.6
Changi,2012,15,2012,4,14,19.2,NA,NA,NA,27.4,31.9,24.2,7.4,39.2
Changi,2012,16,2012,4,15,48.4,NA,NA,NA,26.8,30.4,23.7,5.8,22.7
Changi,2012,16,2012,4,16,0.4,NA,NA,NA,28.1,32.7,25.8,5.7,27
Changi,2012,16,2012,4,17,0,NA,NA,NA,27.1,30.8,25.3,6.1,25.6
Changi,2012,16,2012,4,18,0,NA,NA,NA,28.4,32.2,26.4,6.8,39.2
Changi,2012,16,2012,4,19,3,NA,NA,NA,26.6,30.4,24,4.6,26.3
Changi,2012,16,2012,4,20,0,NA,NA,NA,28.3,31.8,25.1,7,27.7
Changi,2012,16,2012,4,21,35.6,NA,NA,NA,26.8,28.9,24.1,5.8,28.8
Changi,2012,17,2012,4,22,6.4,NA,NA,NA,27.5,31.2,23.9,6.5,34.9
Changi,2012,17,2012,4,23,0.4,NA,NA,NA,27.8,32.6,24,7.3,38.2
Changi,2012,17,2012,4,24,1.4,NA,NA,NA,26.8,31.3,25.4,5.7,28.1
Changi,2012,17,2012,4,25,0,NA,NA,NA,28,31.8,26.2,6,26.3
Changi,2012,17,2012,4,26,0.2,NA,NA,NA,28.5,31.8,25.9,6,33.1
Changi,2012,17,2012,4,27,0,NA,NA,NA,29.1,32.9,25,6.7,37.1
Changi,2012,17,2012,4,28,0.6,NA,NA,NA,29.4,32.6,25.8,6.9,25.9
Changi,2012,18,2012,4,29,0,NA,NA,NA,29.1,32.4,27.1,6.3,31
Changi,2012,18,2012,4,30,2.4,NA,NA,NA,27.7,32.5,25.3,5.4,25.2
Changi,2012,18,2012,5,1,2.8,NA,NA,NA,27.9,31.6,23.9,6.8,44.3
Changi,2012,18,2012,5,2,0.4,NA,NA,NA,27.5,30.8,25.2,6,26.6
Changi,2012,18,2012,5,3,0,NA,NA,NA,28.9,32.5,26.1,5.5,22
Changi,2012,18,2012,5,4,79.2,NA,NA,NA,27.9,30.9,24,5.8,27.4
Changi,2012,18,2012,5,5,0,NA,NA,NA,27,31.4,22,6.1,52.9
Changi,2012,19,2012,5,6,34,NA,NA,NA,26.8,32.3,22.1,5.5,53.6
Changi,2012,19,2012,5,7,1.2,NA,NA,NA,26,28.7,22.9,5.1,42.5
Changi,2012,19,2012,5,8,18,NA,NA,NA,28.6,33.7,25.1,7,25.9
Changi,2012,19,2012,5,9,0.4,NA,NA,NA,27.5,32.6,22.6,6.9,35.6
Changi,2012,19,2012,5,10,0,NA,NA,NA,28.1,33.1,25.2,7.9,32.4
Changi,2012,19,2012,5,11,10.2,NA,NA,NA,28,32.1,25.3,5,27.4
Changi,2012,19,2012,5,12,18.6,NA,NA,NA,29,33,26,5.8,25.2
Changi,2012,20,2012,5,13,0,NA,NA,NA,27.6,31.6,23.1,7.5,46.4
Changi,2012,20,2012,5,14,0,NA,NA,NA,29.8,33.7,26.7,6.2,26.6
Changi,2012,20,2012,5,15,22,NA,NA,NA,28.6,31.5,25.6,4.1,26.6
Changi,2012,20,2012,5,16,23,NA,NA,NA,28.2,31.9,22.9,7.3,43.9
Changi,2012,20,2012,5,17,1.4,NA,NA,NA,27.2,30,23.1,5.6,42.5
Changi,2012,20,2012,5,18,0,NA,NA,NA,28.9,32.1,26,8.1,27.7
Changi,2012,20,2012,5,19,0,NA,NA,NA,29.5,32.6,26.8,9.5,37.1
Changi,2012,21,2012,5,20,6,NA,NA,NA,28.6,31.3,24.3,7.3,31.7
Changi,2012,21,2012,5,21,0,NA,NA,NA,28.8,32,26.2,6,21.6
Changi,2012,21,2012,5,22,27.2,NA,NA,NA,29.3,32.1,26.1,7.8,31
Changi,2012,21,2012,5,23,0.2,NA,NA,NA,27.5,30.3,23.5,7.5,29.2
Changi,2012,21,2012,5,24,0.8,NA,NA,NA,29,31.7,26.6,8.3,27
Changi,2012,21,2012,5,25,0,NA,NA,NA,28.4,30.6,25.1,10.3,32
Changi,2012,21,2012,5,26,12,NA,NA,NA,28.4,32,25.8,11.3,32.4
Changi,2012,22,2012,5,27,0,NA,NA,NA,27,29.4,22.8,6.7,44.6
Changi,2012,22,2012,5,28,0,NA,NA,NA,28.7,31.6,25.9,8.6,27.4
Changi,2012,22,2012,5,29,0,NA,NA,NA,28.4,31.3,26.7,9.1,37.1
Changi,2012,22,2012,5,30,0.8,NA,NA,NA,28.5,32.3,26,7.1,30.6
Changi,2012,22,2012,5,31,33.8,NA,NA,NA,27.8,32.2,24.8,5.2,29.9
Changi,2012,22,2012,6,1,0.2,NA,NA,NA,27.3,30.1,24.3,5.8,33.8
Changi,2012,22,2012,6,2,0,NA,NA,NA,28.3,31.3,26.1,5.4,24.5
Changi,2012,23,2012,6,3,0,NA,NA,NA,28.2,30.6,25.4,7.9,25.9
Changi,2012,23,2012,6,4,2.2,NA,NA,NA,28.8,32.1,26.7,6.7,27.7
Changi,2012,23,2012,6,5,0,NA,NA,NA,28.7,31.2,26.2,5.4,25.2
Changi,2012,23,2012,6,6,0,NA,NA,NA,29,32.6,25.6,7.8,41.4
Changi,2012,23,2012,6,7,0,NA,NA,NA,29.8,32.7,27.4,6.8,28.4
Changi,2012,23,2012,6,8,38.2,NA,NA,NA,28.3,31,26.2,5.3,33.8
Changi,2012,23,2012,6,9,1.4,NA,NA,NA,26.4,28.5,22.8,7.1,35.6
Changi,2012,24,2012,6,10,0,NA,NA,NA,28.7,31.9,25.6,8.1,28.8
Changi,2012,24,2012,6,11,0,NA,NA,NA,28.9,31.5,27.5,8.4,36.4
Changi,2012,24,2012,6,12,0,NA,NA,NA,28.7,30.7,27.6,10.4,35.3
Changi,2012,24,2012,6,13,0,NA,NA,NA,29.4,32.3,26.8,10.4,27
Changi,2012,24,2012,6,14,0,NA,NA,NA,29.5,32.5,27,10.4,27.7
Changi,2012,24,2012,6,15,0,NA,NA,NA,29.4,32.2,27.3,9.9,28.4
Changi,2012,24,2012,6,16,0,NA,NA,NA,29.4,32.3,27.1,11.3,28.1
Changi,2012,25,2012,6,17,0,NA,NA,NA,29.4,32.1,27.4,14.4,34.2
Changi,2012,25,2012,6,18,0,NA,NA,NA,29.2,32.2,27,10.8,36.4
Changi,2012,25,2012,6,19,1,NA,NA,NA,28.6,31.3,26.7,9.3,31.3
Changi,2012,25,2012,6,20,0,NA,NA,NA,28.9,31.9,26.9,9.7,34.2
Changi,2012,25,2012,6,21,0,NA,NA,NA,27.8,31.3,26.7,9.6,38.2
Changi,2012,25,2012,6,22,0,NA,NA,NA,28.8,32.5,25.5,10.7,34.6
Changi,2012,25,2012,6,23,0,NA,NA,NA,29.4,32.6,26.8,10.9,31.3
Changi,2012,26,2012,6,24,0,NA,NA,NA,29.2,31.9,27.2,11.7,32
Changi,2012,26,2012,6,25,0,NA,NA,NA,29,32,26.6,10.3,38.9
Changi,2012,26,2012,6,26,0,NA,NA,NA,29,32.5,27.4,11.2,31.3
Changi,2012,26,2012,6,27,7,NA,NA,NA,27.9,30.1,24.9,6,36.7
Changi,2012,26,2012,6,28,0.6,NA,NA,NA,28.2,30.7,25.5,7.6,29.9
Changi,2012,26,2012,6,29,0,NA,NA,NA,28.7,32.3,26.4,11.4,35.6
Changi,2012,26,2012,6,30,2.4,NA,NA,NA,28.2,30.9,25.7,8.7,33.5
Changi,2012,27,2012,7,1,3.6,NA,NA,NA,28.6,31.6,25.9,12.6,49.7
Changi,2012,27,2012,7,2,9,NA,NA,NA,27.7,31.2,25.6,10,36.7
Changi,2012,27,2012,7,3,5,NA,NA,NA,27.1,29.5,24.9,6,28.1
Changi,2012,27,2012,7,4,35.4,NA,NA,NA,27.3,30.1,22.9,6.2,37.8
Changi,2012,27,2012,7,5,1.8,NA,NA,NA,26,28.4,23.2,7.3,27.7
Changi,2012,27,2012,7,6,0,NA,NA,NA,28.1,30.6,25.9,9.2,33.1
Changi,2012,27,2012,7,7,12.4,NA,NA,NA,27.2,31.6,24.4,8.7,45.7
Changi,2012,28,2012,7,8,0.2,NA,NA,NA,27.4,31,23.4,7.2,40
Changi,2012,28,2012,7,9,0.2,NA,NA,NA,28,30.1,26,7.2,32.8
Changi,2012,28,2012,7,10,4,NA,NA,NA,27,31,24.6,5.6,31.7
Changi,2012,28,2012,7,11,1.2,NA,NA,NA,26.9,30.6,25.7,5.6,25.6
Changi,2012,28,2012,7,12,0,NA,NA,NA,27.9,30.4,26,9.3,30.2
Changi,2012,28,2012,7,13,0.4,NA,NA,NA,28.4,30.8,25.4,12.7,43.2
Changi,2012,28,2012,7,14,29,NA,NA,NA,26.2,28,24.3,9.3,34.9
Changi,2012,29,2012,7,15,0,NA,NA,NA,27.3,30.8,25.2,9.5,32.4
Changi,2012,29,2012,7,16,6.8,NA,NA,NA,26.5,30.2,25.1,6.8,34.6
Changi,2012,29,2012,7,17,4,NA,NA,NA,27,30.7,24.6,6.1,30.2
Changi,2012,29,2012,7,18,0,NA,NA,NA,26.9,29.6,24.7,6.5,25.6
Changi,2012,29,2012,7,19,17,NA,NA,NA,26.4,30,23.8,4.8,24.8
Changi,2012,29,2012,7,20,0.6,NA,NA,NA,27.6,31.1,24.9,8.7,32
Changi,2012,29,2012,7,21,0,NA,NA,NA,28.5,31.3,26.3,9.8,29.9
Changi,2012,30,2012,7,22,0,NA,NA,NA,28.8,31.5,26.6,8.7,29.9
Changi,2012,30,2012,7,23,0,NA,NA,NA,28.7,31.1,26.8,11.1,37.4
Changi,2012,30,2012,7,24,0,NA,NA,NA,28.6,31.6,25.9,9.9,30.6
Changi,2012,30,2012,7,25,0,NA,NA,NA,28.4,32,25.4,11.7,34.2
Changi,2012,30,2012,7,26,0,NA,NA,NA,29.1,32,27.1,16.1,37.8
Changi,2012,30,2012,7,27,0,NA,NA,NA,28.8,32.1,26.8,14.4,37.1
Changi,2012,30,2012,7,28,0,NA,NA,NA,27.9,31.6,25.4,10.9,45.4
Changi,2012,31,2012,7,29,0,NA,NA,NA,28.3,31.4,25.8,10,37.1
Changi,2012,31,2012,7,30,0.2,NA,NA,NA,28.7,31.4,26.8,12.3,34.9
Changi,2012,31,2012,7,31,0,NA,NA,NA,28.7,31.5,26.4,12.2,36.4
Changi,2012,31,2012,8,1,14.2,NA,NA,NA,27.7,31,23.1,11,36.7
Changi,2012,31,2012,8,2,0,NA,NA,NA,28.5,31.2,26.3,13.4,31.3
Changi,2012,31,2012,8,3,8,NA,NA,NA,28.3,31.4,25.4,14.7,36.7
Changi,2012,31,2012,8,4,0,NA,NA,NA,27.5,30.5,25.8,11.5,35.6
Changi,2012,32,2012,8,5,1.4,NA,NA,NA,28.1,30.8,26.4,11.1,35.6
Changi,2012,32,2012,8,6,0,NA,NA,NA,27.7,30.2,26.1,8.7,39.6
Changi,2012,32,2012,8,7,0,NA,NA,NA,28.1,31.6,24.8,9.3,35.6
Changi,2012,32,2012,8,8,0,NA,NA,NA,28.4,31.2,25.7,13.4,35.3
Changi,2012,32,2012,8,9,0,NA,NA,NA,28.5,31.8,26.3,16.8,41.4
Changi,2012,32,2012,8,10,0,NA,NA,NA,28.9,32.3,26.2,15.2,35.3
Changi,2012,32,2012,8,11,0,NA,NA,NA,28.9,32.3,27,13.7,31.7
Changi,2012,33,2012,8,12,0,NA,NA,NA,28.4,31.9,26.1,12.4,34.9
Changi,2012,33,2012,8,13,0,NA,NA,NA,28.9,32,26.6,13.8,40
Changi,2012,33,2012,8,14,0,NA,NA,NA,29.1,32.7,26.9,13,32
Changi,2012,33,2012,8,15,0,NA,NA,NA,28.7,31.6,26.9,16.2,40.3
Changi,2012,33,2012,8,16,19.8,NA,NA,NA,28.3,31.2,23.5,15.2,45.4
Changi,2012,33,2012,8,17,8.6,NA,NA,NA,27,29.3,23.7,8.6,37.8
Changi,2012,33,2012,8,18,2.4,NA,NA,NA,27.7,30.9,25,10.7,44.6
Changi,2012,34,2012,8,19,0,NA,NA,NA,28.4,31.7,25,12.4,43.6
Changi,2012,34,2012,8,20,0,NA,NA,NA,28.7,32.1,27.1,13.5,36
Changi,2012,34,2012,8,21,31,NA,NA,NA,27.8,31.7,24.4,10.2,52.9
Changi,2012,34,2012,8,22,0,NA,NA,NA,27.4,30.7,24.8,9.1,39.2
Changi,2012,34,2012,8,23,0,NA,NA,NA,27.4,30.3,24.5,7.6,40.3
Changi,2012,34,2012,8,24,0,NA,NA,NA,28.4,31.7,25.7,10.4,37.4
Changi,2012,34,2012,8,25,0,NA,NA,NA,28.4,30.5,27.1,11.9,33.8
Changi,2012,35,2012,8,26,0.2,NA,NA,NA,28.2,30.7,25.8,10,41.4
Changi,2012,35,2012,8,27,17.2,NA,NA,NA,26.5,30.7,23.4,6.3,44.3
Changi,2012,35,2012,8,28,1.2,NA,NA,NA,26.4,30.5,23.9,6.2,36.4
Changi,2012,35,2012,8,29,0,NA,NA,NA,27.6,29.2,26.2,8.4,30.2
Changi,2012,35,2012,8,30,14.2,NA,NA,NA,26.3,28.9,24.5,7.3,44.3
Changi,2012,35,2012,8,31,0.8,NA,NA,NA,26.5,28.8,23.7,8,31.3
Changi,2012,35,2012,9,1,0,NA,NA,NA,28.9,31.7,27.2,14.1,36
Changi,2012,36,2012,9,2,0,NA,NA,NA,28.8,32.1,26.5,15,38.9
